id,cardId,name,supertype,subtypes,hp,types,evolvesFrom,weaknesses,resistances,evolvesTo,retreatCost,convertedRetreatCost,flavorText,artist,rarity,nationalPokedexNumbers,regulationMark,imagesSmall,imagesLarge,rules,number,setId
2568,sv8-223,Hydreigon ex,Pokémon,"[""Stage 2"",""Tera"",""ex""]",330,"[""Darkness""]",Zweilous,"[""Grass""]",,,"[""Colorless"",""Colorless"",""Colorless""]",3,,,Ultra Rare,[635],H,/card-images/sv8-223_small.webp,/card-images/sv8-223_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."",""Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's).""]",223,12
2569,sv8-224,Archaludon ex,Pokémon,"[""Stage 1"",""ex""]",300,"[""Metal""]",Duraludon,"[""Fire""]","[""Grass""]",,"[""Colorless"",""Colorless""]",2,,,Ultra Rare,[1018],H,/card-images/sv8-224_small.webp,/card-images/sv8-224_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",224,12
2570,sv8-225,Alolan Exeggutor ex,Pokémon,"[""Stage 1"",""Tera"",""ex""]",300,"[""Dragon""]",Exeggcute,,,,"[""Colorless"",""Colorless"",""Colorless""]",3,,,Ultra Rare,[103],H,/card-images/sv8-225_small.webp,/card-images/sv8-225_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."",""Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's).""]",225,12
2571,sv8-226,Tatsugiri ex,Pokémon,"[""Basic"",""Tera"",""ex""]",160,"[""Dragon""]",,,,,"[""Colorless""]",1,,,Ultra Rare,[978],H,/card-images/sv8-226_small.webp,/card-images/sv8-226_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."",""Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's).""]",226,12
2572,sv8-227,Slaking ex,Pokémon,"[""Stage 2"",""ex""]",340,"[""Colorless""]",Vigoroth,"[""Fighting""]",,,"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,,,Ultra Rare,[289],H,/card-images/sv8-227_small.webp,/card-images/sv8-227_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",227,12
2573,sv8-228,Cyclizar ex,Pokémon,"[""Basic"",""Tera"",""ex""]",210,"[""Colorless""]",,"[""Fighting""]",,,"[""Colorless""]",1,,,Ultra Rare,[967],H,/card-images/sv8-228_small.webp,/card-images/sv8-228_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."",""Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's).""]",228,12
2574,sv8-229,Clemont's Quick Wit,Trainer,"[""Supporter""]",,,,,,,,,,,Ultra Rare,,H,/card-images/sv8-229_small.webp,/card-images/sv8-229_large.webp,"[""Heal 60 damage from each of your Lightning Pokémon."",""You may play only 1 Supporter card during your turn.""]",229,12
2575,sv8-230,Cyrano,Trainer,"[""Supporter""]",,,,,,,,,,,Ultra Rare,,H,/card-images/sv8-230_small.webp,/card-images/sv8-230_large.webp,"[""Search your deck for up to 3 Pokémon ex, reveal them, and put them into your hand. Then, shuffle your deck."",""You may play only 1 Supporter card during your turn.""]",230,12
2576,sv8-231,Drasna,Trainer,"[""Supporter""]",,,,,,,,,,,Ultra Rare,,H,/card-images/sv8-231_small.webp,/card-images/sv8-231_large.webp,"[""Shuffle your hand into your deck. Then, flip a coin. If heads, draw 8 cards. If tails, draw 3 cards."",""You may play only 1 Supporter card during your turn.""]",231,12
2577,sv8-232,Drayton,Trainer,"[""Supporter""]",,,,,,,,,,,Ultra Rare,,H,/card-images/sv8-232_small.webp,/card-images/sv8-232_large.webp,"[""Look at the top 7 cards of your deck. You may reveal a Pokémon and a Trainer card you find there and put them into your hand. Shuffle the other cards back into your deck."",""You may play only 1 Supporter card during your turn.""]",232,12
2578,sv8-233,Jasmine's Gaze,Trainer,"[""Supporter""]",,,,,,,,,,,Ultra Rare,,H,/card-images/sv8-233_small.webp,/card-images/sv8-233_large.webp,"[""During your opponent's next turn, all of your Pokémon take 30 less damage from attacks from your opponent's Pokémon (after applying Weakness and Resistance). (This includes new Pokémon that come into play.)"",""You may play only 1 Supporter card during your turn.""]",233,12
2579,sv8-234,Lisia's Appeal,Trainer,"[""Supporter""]",,,,,,,,,,,Ultra Rare,,H,/card-images/sv8-234_small.webp,/card-images/sv8-234_large.webp,"[""Switch in 1 of your opponent's Benched Basic Pokémon to the Active Spot. If you do, the new Active Pokémon is now Confused."",""You may play only 1 Supporter card during your turn.""]",234,12
2580,sv8-235,Surfer,Trainer,"[""Supporter""]",,,,,,,,,,,Ultra Rare,,H,/card-images/sv8-235_small.webp,/card-images/sv8-235_large.webp,"[""Switch your Active Pokémon with 1 of your Benched Pokémon. If you do, draw cards until you have 5 cards in your hand."",""You may play only 1 Supporter card during your turn.""]",235,12
2581,sv8-236,Durant ex,Pokémon,"[""Basic"",""ex""]",190,"[""Grass""]",,"[""Fire""]",,,"[""Colorless"",""Colorless""]",2,,,Special Illustration Rare,[632],H,/card-images/sv8-236_small.webp,/card-images/sv8-236_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",236,12
2582,sv8-237,Milotic ex,Pokémon,"[""Stage 1"",""ex""]",270,"[""Water""]",Feebas,"[""Lightning""]",,,"[""Colorless"",""Colorless""]",2,,,Special Illustration Rare,[350],H,/card-images/sv8-237_small.webp,/card-images/sv8-237_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",237,12
2583,sv8-238,Pikachu ex,Pokémon,"[""Basic"",""Tera"",""ex""]",200,"[""Lightning""]",,"[""Fighting""]",,"[""Raichu""]","[""Colorless""]",1,,,Special Illustration Rare,[25],H,/card-images/sv8-238_small.webp,/card-images/sv8-238_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."",""Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's).""]",238,12
2584,sv8-239,Latias ex,Pokémon,"[""Basic"",""ex""]",210,"[""Psychic""]",,"[""Darkness""]","[""Fighting""]",,"[""Colorless"",""Colorless""]",2,,,Special Illustration Rare,[380],H,/card-images/sv8-239_small.webp,/card-images/sv8-239_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",239,12
2585,sv8-240,Hydreigon ex,Pokémon,"[""Stage 2"",""Tera"",""ex""]",330,"[""Darkness""]",Zweilous,"[""Grass""]",,,"[""Colorless"",""Colorless"",""Colorless""]",3,,,Special Illustration Rare,[635],H,/card-images/sv8-240_small.webp,/card-images/sv8-240_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."",""Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's).""]",240,12
2586,sv8-241,Archaludon ex,Pokémon,"[""Stage 1"",""ex""]",300,"[""Metal""]",Duraludon,"[""Fire""]","[""Grass""]",,"[""Colorless"",""Colorless""]",2,,,Special Illustration Rare,[1018],H,/card-images/sv8-241_small.webp,/card-images/sv8-241_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",241,12
2587,sv8-242,Alolan Exeggutor ex,Pokémon,"[""Stage 1"",""Tera"",""ex""]",300,"[""Dragon""]",Exeggcute,,,,"[""Colorless"",""Colorless"",""Colorless""]",3,,,Special Illustration Rare,[103],H,/card-images/sv8-242_small.webp,/card-images/sv8-242_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."",""Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's).""]",242,12
2588,sv8-243,Clemont's Quick Wit,Trainer,"[""Supporter""]",,,,,,,,,,,Special Illustration Rare,,H,/card-images/sv8-243_small.webp,/card-images/sv8-243_large.webp,"[""Heal 60 damage from each of your Lightning Pokémon."",""You may play only 1 Supporter card during your turn.""]",243,12
2589,sv8-244,Drayton,Trainer,"[""Supporter""]",,,,,,,,,,,Special Illustration Rare,,H,/card-images/sv8-244_small.webp,/card-images/sv8-244_large.webp,"[""Look at the top 7 cards of your deck. You may reveal a Pokémon and a Trainer card you find there and put them into your hand. Shuffle the other cards back into your deck."",""You may play only 1 Supporter card during your turn.""]",244,12
2590,sv8-245,Jasmine's Gaze,Trainer,"[""Supporter""]",,,,,,,,,,,Special Illustration Rare,,H,/card-images/sv8-245_small.webp,/card-images/sv8-245_large.webp,"[""During your opponent's next turn, all of your Pokémon take 30 less damage from attacks from your opponent's Pokémon (after applying Weakness and Resistance). (This includes new Pokémon that come into play.)"",""You may play only 1 Supporter card during your turn.""]",245,12
2591,sv8-246,Lisia's Appeal,Trainer,"[""Supporter""]",,,,,,,,,,,Special Illustration Rare,,H,/card-images/sv8-246_small.webp,/card-images/sv8-246_large.webp,"[""Switch in 1 of your opponent's Benched Basic Pokémon to the Active Spot. If you do, the new Active Pokémon is now Confused."",""You may play only 1 Supporter card during your turn.""]",246,12
2592,sv8-247,Pikachu ex,Pokémon,"[""Basic"",""Tera"",""ex""]",200,"[""Lightning""]",,"[""Fighting""]",,"[""Raichu""]","[""Colorless""]",1,,,Hyper Rare,[25],H,/card-images/sv8-247_small.webp,/card-images/sv8-247_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."",""Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's).""]",247,12
2593,sv8-248,Alolan Exeggutor ex,Pokémon,"[""Stage 1"",""Tera"",""ex""]",300,"[""Dragon""]",Exeggcute,,,,"[""Colorless"",""Colorless"",""Colorless""]",3,,,Hyper Rare,[103],H,/card-images/sv8-248_small.webp,/card-images/sv8-248_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards."",""Tera: As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's).""]",248,12
2594,sv8-249,Counter Gain,Trainer,"[""Pokémon Tool""]",,,,,,,,,,,Hyper Rare,,H,/card-images/sv8-249_small.webp,/card-images/sv8-249_large.webp,"[""If you have more Prize cards remaining than your opponent, attacks used by the Pokémon this card is attached to cost Colorless less."",""You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached."",""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached.""]",249,12
2595,sv8-250,Gravity Mountain,Trainer,"[""Stadium""]",,,,,,,,,,,Hyper Rare,,H,/card-images/sv8-250_small.webp,/card-images/sv8-250_large.webp,"[""Each Stage 2 Pokémon in play (both yours and your opponent's) gets -30 HP."",""You may play only 1 Stadium card during your turn. Put it into the Active Spot, and discard it if another Stadium comes into play. A Stadium with the same name can't be played.""]",250,12
2596,sv8-251,Night Stretcher,Trainer,"[""Item""]",,,,,,,,,,,Hyper Rare,,H,/card-images/sv8-251_small.webp,/card-images/sv8-251_large.webp,"[""Put a Pokémon or a Basic Energy card from your discard pile into your hand."",""You may play any number of Item cards during your turn.""]",251,12
2597,sv8-252,Jet Energy,Energy,"[""Special""]",,,,,,,,,,,Hyper Rare,,G,/card-images/sv8-252_small.webp,/card-images/sv8-252_large.webp,"[""As long as this card is attached to a Pokémon, it provides Colorless Energy.  When you attach this card from your hand to 1 of your Benched Pokémon, switch that Pokémon with your Active Pokémon.""]",252,12
2598,svp-151,Gouging Fire,Pokémon,"[""Basic"",""Ancient""]",130,"[""Fire""]",,"[""Water""]",,,"[""Colorless"",""Colorless""]",2,,,Promo,,H,/card-images/svp-151_small.webp,/card-images/svp-151_large.webp,,151,2
2599,svp-152,Chien-Pao,Pokémon,"[""Basic""]",120,"[""Water""]",,"[""Metal""]",,,"[""Colorless""]",1,,,Promo,[1002],H,/card-images/svp-152_small.webp,/card-images/svp-152_large.webp,,152,2
2600,svp-153,Magneton,Pokémon,"[""Stage 1""]",100,"[""Lightning""]",Magnemite,"[""Fighting""]",,"[""Magnezone""]","[""Colorless""]",1,,,Promo,[82],H,/card-images/svp-153_small.webp,/card-images/svp-153_large.webp,,153,2
2601,svp-154,Indeedee,Pokémon,"[""Basic""]",100,"[""Psychic""]",,"[""Darkness""]","[""Fighting""]",,"[""Colorless""]",1,,,Promo,[876],H,/card-images/svp-154_small.webp,/card-images/svp-154_large.webp,,154,2
2602,svp-155,Wooper,Pokémon,"[""Basic""]",60,"[""Water""]",,"[""Lightning""]",,"[""Quagsire""]","[""Colorless""]",1,,,Promo,[194],H,/card-images/svp-155_small.webp,/card-images/svp-155_large.webp,,155,2
2603,svp-156,Quagsire,Pokémon,"[""Stage 1""]",120,"[""Water""]",Wooper,"[""Lightning""]",,,"[""Colorless"",""Colorless"",""Colorless""]",3,,,Promo,[195],H,/card-images/svp-156_small.webp,/card-images/svp-156_large.webp,,156,2
2604,svp-157,Zapdos,Pokémon,"[""Basic""]",110,"[""Lightning""]",,"[""Lightning""]","[""Fighting""]",,"[""Colorless""]",1,,,Promo,[145],H,/card-images/svp-157_small.webp,/card-images/svp-157_large.webp,,157,2
2605,svp-158,Pachirisu,Pokémon,"[""Basic""]",70,"[""Lightning""]",,"[""Fighting""]",,,"[""Colorless""]",1,,,Promo,[417],H,/card-images/svp-158_small.webp,/card-images/svp-158_large.webp,,158,2
2606,svp-159,Magneton,Pokémon,"[""Stage 1""]",100,"[""Lightning""]",Magnemite,"[""Fighting""]",,"[""Magnezone""]","[""Colorless""]",1,,,Promo,[82],H,/card-images/svp-159_small.webp,/card-images/svp-159_large.webp,,159,2
2607,svp-160,Squawkabilly ex,Pokémon,"[""Basic"",""ex""]",160,"[""Colorless""]",,"[""Lightning""]","[""Fighting""]",,"[""Colorless""]",1,,,Promo,[931],G,/card-images/svp-160_small.webp,/card-images/svp-160_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",160,2
2608,svp-161,Charizard ex,Pokémon,"[""Stage 2"",""ex""]",330,"[""Fire""]",Charmeleon,"[""Water""]",,,"[""Colorless"",""Colorless""]",2,,,Promo,[6],G,/card-images/svp-161_small.webp,/card-images/svp-161_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",161,2
2609,svp-162,Houndstone ex,Pokémon,"[""Stage 1"",""ex""]",260,"[""Psychic""]",Greavard,"[""Darkness""]","[""Fighting""]",,"[""Colorless"",""Colorless"",""Colorless""]",3,,,Promo,[972],H,/card-images/svp-162_small.webp,/card-images/svp-162_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",162,2
2610,svp-163,Cinderace ex,Pokémon,"[""Stage 2"",""Tera"",""ex""]",320,"[""Fire""]",Raboot,"[""Water""]",,,,0,,,Promo,[815],H,/card-images/svp-163_small.webp,/card-images/svp-163_large.webp,"[""As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's)."",""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",163,2
2611,svp-164,Lapras ex,Pokémon,"[""Basic"",""Tera"",""ex""]",220,"[""Water""]",,"[""Metal""]",,,"[""Colorless"",""Colorless""]",2,,,Promo,[131],H,/card-images/svp-164_small.webp,/card-images/svp-164_large.webp,"[""As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's)."",""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",164,2
2612,svp-165,Terapagos ex,Pokémon,"[""Basic"",""Tera"",""ex""]",230,"[""Colorless""]",,"[""Fighting""]",,,"[""Colorless"",""Colorless""]",2,,,Promo,[1024],H,/card-images/svp-165_small.webp,/card-images/svp-165_large.webp,"[""As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's)."",""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",165,2
2613,sv8pt5-3,Pinsir,Pokémon,"[""Basic""]",120,"[""Grass""]",,"[""Fire""]",,,"[""Colorless"",""Colorless""]",2,,,Common,[127],H,/card-images/sv8pt5-3_small.webp,/card-images/sv8pt5-3_large.webp,,3,13
2614,sv8pt5-2,Exeggutor,Pokémon,"[""Stage 1""]",140,"[""Grass""]",Exeggcute,"[""Fire""]",,,"[""Colorless"",""Colorless"",""Colorless""]",3,,,Uncommon,[103],H,/card-images/sv8pt5-2_small.webp,/card-images/sv8pt5-2_large.webp,,2,13
2615,sv8pt5-1,Exeggcute,Pokémon,"[""Basic""]",60,"[""Grass""]",,"[""Fire""]",,"[""Exeggutor""]","[""Colorless""]",1,,,Common,[102],H,/card-images/sv8pt5-1_small.webp,/card-images/sv8pt5-1_large.webp,,1,13
2616,sv8pt5-6,Leafeon ex,Pokémon,"[""Stage 1"",""Tera"",""ex""]",270,"[""Grass""]",Eevee,"[""Fire""]",,,"[""Colorless"",""Colorless""]",2,,,Double Rare,[470],H,/card-images/sv8pt5-6_small.webp,/card-images/sv8pt5-6_large.webp,"[""As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's)."",""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",6,13
2617,sv8pt5-8,Whimsicott,Pokémon,"[""Stage 1""]",100,"[""Grass""]",Cottonee,"[""Fire""]",,,"[""Colorless""]",1,,,Rare,[547],H,/card-images/sv8pt5-8_small.webp,/card-images/sv8pt5-8_large.webp,,8,13
2618,sv8pt5-9,Applin,Pokémon,"[""Basic""]",40,"[""Grass""]",,"[""Fire""]",,"[""Flapple""]","[""Colorless""]",1,,,Common,[840],H,/card-images/sv8pt5-9_small.webp,/card-images/sv8pt5-9_large.webp,,9,13
2619,sv8pt5-4,Budew,Pokémon,"[""Basic""]",30,"[""Grass""]",,"[""Fire""]",,"[""Roselia""]",,0,,,Common,[406],H,/card-images/sv8pt5-4_small.webp,/card-images/sv8pt5-4_large.webp,,4,13
2620,sv8pt5-5,Leafeon,Pokémon,"[""Stage 1""]",120,"[""Grass""]",Eevee,"[""Fire""]",,,"[""Colorless""]",1,,,Rare,[470],H,/card-images/sv8pt5-5_small.webp,/card-images/sv8pt5-5_large.webp,,5,13
2621,sv8pt5-7,Cottonee,Pokémon,"[""Basic""]",60,"[""Grass""]",,"[""Fire""]",,"[""Whimsicott""]","[""Colorless""]",1,,,Common,[546],H,/card-images/sv8pt5-7_small.webp,/card-images/sv8pt5-7_large.webp,,7,13
2622,sv8pt5-13,Flareon,Pokémon,"[""Stage 1""]",130,"[""Fire""]",Eevee,"[""Water""]",,,"[""Colorless"",""Colorless""]",2,,,Rare,[136],G,/card-images/sv8pt5-13_small.webp,/card-images/sv8pt5-13_large.webp,,13,13
